,business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
144,t15LDNaHFpu-bAEJSdoV-g,"5525 Penn Avenue
Garfield
Pittsburgh, PA 15206","{u'Monday': {u'close': u'19:00', u'open': u'07:30'}, u'Tuesday': {u'close': u'19:00', u'open': u'07:30'}, u'Friday': {u'close': u'19:00', u'open': u'07:30'}, u'Wednesday': {u'close': u'19:00', u'open': u'07:30'}, u'Thursday': {u'close': u'19:00', u'open': u'07:30'}, u'Sunday': {u'close': u'17:00', u'open': u'09:00'}, u'Saturday': {u'close': u'18:00', u'open': u'07:30'}}",True,"[u'Tires', u'Automotive', u'Auto Repair', u'Oil Change Stations']",Pittsburgh,8,Monro Muffler Brake & Service,[u'Garfield'],-79.9312724,PA,1.5,40.4640842,{},business
145,bZcqORBnVApUA2-SEn7VEQ,"6361 Penn Ave
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'23:00', u'open': u'06:00'}, u'Tuesday': {u'close': u'23:00', u'open': u'06:00'}, u'Friday': {u'close': u'23:00', u'open': u'06:00'}, u'Wednesday': {u'close': u'23:00', u'open': u'06:00'}, u'Thursday': {u'close': u'23:00', u'open': u'06:00'}, u'Sunday': {u'close': u'23:00', u'open': u'06:00'}, u'Saturday': {u'close': u'23:00', u'open': u'06:00'}}",True,"[u'Burgers', u'Fast Food', u'Restaurants']",Pittsburgh,6,McDonald's,[u'East Liberty'],-79.9184470786,PA,2.0,40.4588455683,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Drive-Thru': True, u'Outdoor Seating': False, u'Price Range': 1, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': True, u'Delivery': False, u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': False, u'brunch': False, u'breakfast': True}, u'Takes Reservations': False, u'Attire': u'casual', u'Waiter Service': False, u'Wi-Fi': u'free', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
146,WWlNzfSllSQhr4whj0W_ng,"5775 Baum Blvd
East Liberty
Pittsburgh, PA 15206","{u'Tuesday': {u'close': u'17:30', u'open': u'08:00'}, u'Friday': {u'close': u'17:30', u'open': u'08:00'}, u'Monday': {u'close': u'17:30', u'open': u'08:00'}, u'Wednesday': {u'close': u'17:30', u'open': u'08:00'}, u'Thursday': {u'close': u'17:30', u'open': u'08:00'}}",True,"[u'Auto Repair', u'Automotive']",Pittsburgh,85,Walter's Automotive,[u'East Liberty'],-79.931445,PA,5.0,40.4592603,{},business
147,R03p_2AxXpNtM31lutbnkA,"5941 Penn Ave
East Liberty
Pittsburgh, PA 15206","{u'Tuesday': {u'close': u'18:00', u'open': u'10:00'}, u'Friday': {u'close': u'18:00', u'open': u'10:00'}, u'Monday': {u'close': u'18:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'18:00', u'open': u'10:00'}, u'Thursday': {u'close': u'18:00', u'open': u'10:00'}}",True,"[u'Arts & Entertainment', u'Performing Arts']",Pittsburgh,4,Kelly Strayhorn Theater,[u'East Liberty'],-79.9252673,PA,4.0,40.4618791,{u'Good for Kids': True},business
148,LVEHxJheleSXj1oKxALYbQ,"5964 Baum Blvd
East Liberty
Pittsburgh, PA 15206","{u'Tuesday': {u'close': u'17:00', u'open': u'08:00'}, u'Friday': {u'close': u'17:00', u'open': u'08:00'}, u'Monday': {u'close': u'18:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'18:00', u'open': u'08:00'}, u'Thursday': {u'close': u'17:00', u'open': u'08:00'}}",True,"[u'Keys & Locksmiths', u'Home Services', u'Security Systems']",Pittsburgh,9,Ace Lock,[u'East Liberty'],-79.9256896,PA,5.0,40.4605003,{u'Accepts Credit Cards': True},business
149,eRcfdmon9Tj_F42qzgB5SQ,"5738 Baum Blvd
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'19:00', u'open': u'09:00'}, u'Tuesday': {u'close': u'19:00', u'open': u'09:00'}, u'Friday': {u'close': u'19:00', u'open': u'09:00'}, u'Wednesday': {u'close': u'19:00', u'open': u'09:00'}, u'Thursday': {u'close': u'19:00', u'open': u'09:00'}, u'Saturday': {u'close': u'16:00', u'open': u'10:00'}}",True,"[u'Property Management', u'Home Services', u'Real Estate', u'Apartments']",Pittsburgh,11,JJ Land Company,[u'East Liberty'],-79.9323128,PA,2.5,40.45851,{u'Accepts Credit Cards': False},business
150,YMEtEsUDQKOYJOcE5Fx3gQ,"5906 Bryant St
Highland Park
Pittsburgh, PA 15206","{u'Friday': {u'close': u'18:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'18:00', u'open': u'10:00'}, u'Thursday': {u'close': u'18:00', u'open': u'10:00'}, u'Saturday': {u'close': u'18:00', u'open': u'10:00'}}",True,"[u'Bakeries', u'Food', u'Specialty Schools', u'Education', u'Cooking Schools']",Pittsburgh,32,Food Glorious Food,[u'Highland Park'],-79.9196258,PA,4.5,40.4754755,"{u'Delivery': False, u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
151,-raHHPz6kBnQgBH-oCuDFA,"5900 Baum Blvd
East Liberty
Pittsburgh, PA 15206",{},True,"[u'Hotels & Travel', u'Travel Services']",Pittsburgh,11,AAA,[u'East Liberty'],-79.9274835,PA,3.0,40.4599388,{},business
152,1IwQhGGOrVNGGQskR_3uLw,"130 S Whitfield St
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'19:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'19:00', u'open': u'10:00'}, u'Friday': {u'close': u'17:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'19:00', u'open': u'10:00'}, u'Thursday': {u'close': u'17:00', u'open': u'10:00'}, u'Saturday': {u'close': u'17:00', u'open': u'10:00'}}",True,"[u'Libraries', u'Public Services & Government']",Pittsburgh,4,Carnegie Library of Pittsburgh - East Liberty,[u'East Liberty'],-79.9265025,PA,5.0,40.4609626,{u'Wi-Fi': u'free'},business
153,ZDKi3qsO8lSSogrIdbLJKg,"5972 Baum Blvd
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'01:00', u'open': u'19:00'}, u'Tuesday': {u'close': u'01:00', u'open': u'19:00'}, u'Friday': {u'close': u'02:00', u'open': u'19:00'}, u'Wednesday': {u'close': u'01:00', u'open': u'19:00'}, u'Thursday': {u'close': u'02:00', u'open': u'19:00'}, u'Sunday': {u'close': u'00:00', u'open': u'19:00'}, u'Saturday': {u'close': u'02:00', u'open': u'19:00'}}",False,"[u'Bars', u'Arts & Entertainment', u'Nightlife', u'Music Venues']",Pittsburgh,30,Shadow Lounge,[u'East Liberty'],-79.9253403,PA,4.5,40.4605052,"{u'Wheelchair Accessible': True, u'Accepts Credit Cards': True, u'Alcohol': u'full_bar', u'Good For Dancing': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Smoking': u'outdoor', u'Happy Hour': True, u'Has TV': True, u'Outdoor Seating': False, u'Coat Check': False, u'Ambience': {u'romantic': False, u'intimate': True, u'touristy': False, u'hipster': True, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Music': {u'dj': True, u'live': True, u'video': False, u'jukebox': False}, u'Wi-Fi': u'free', u'Good for Kids': False, u'Good For Groups': True, u'Price Range': 1}",business
154,qA1PXTv0snTO1gpNPm-Jfw,"400 N Highland Ave
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'21:00', u'open': u'06:00'}, u'Tuesday': {u'close': u'21:00', u'open': u'06:00'}, u'Friday': {u'close': u'21:00', u'open': u'06:00'}, u'Wednesday': {u'close': u'21:00', u'open': u'06:00'}, u'Thursday': {u'close': u'21:00', u'open': u'06:00'}, u'Sunday': {u'close': u'19:00', u'open': u'08:00'}, u'Saturday': {u'close': u'21:00', u'open': u'06:00'}}",True,"[u'Hardware Stores', u'Shopping', u'Nurseries & Gardening', u'Appliances', u'Home & Garden']",Pittsburgh,26,The Home Depot,[u'East Liberty'],-79.9220609665,PA,3.0,40.4651804861,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}}",business
155,riqqVx-LssGUErBeQisKng,"5472 Penn Ave
Friendship
Pittsburgh, PA 15206","{u'Monday': {u'close': u'19:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'19:00', u'open': u'10:00'}, u'Friday': {u'close': u'16:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'19:00', u'open': u'10:00'}, u'Thursday': {u'close': u'19:00', u'open': u'10:00'}, u'Sunday': {u'close': u'16:00', u'open': u'10:00'}, u'Saturday': {u'close': u'16:00', u'open': u'10:00'}}",True,"[u'Art Schools', u'Specialty Schools', u'Education']",Pittsburgh,12,Pittsburgh Glass Center,[u'Friendship'],-79.933126,PA,4.5,40.463935,{},business
156,fp-tknN_5XBmhUS4fSJBgQ,"271 Paulson Ave
Larimer
Pittsburgh, PA 15206",{},True,"[u'Churches', u'Religious Organizations']",Pittsburgh,4,Mt. Ararat Baptist Church,[u'Larimer'],-79.91417,PA,5.0,40.462412,{},business
157,hzEFfuz2mOA3whGk8UZxjQ,"244 S Highland Ave
Shadyside
Pittsburgh, PA 15206",{},True,"[u'Hair Salons', u'Beauty & Spas']",Pittsburgh,6,Hairdressers II,[u'Shadyside'],-79.9253912,PA,5.0,40.457545,{u'Accepts Credit Cards': False},business
158,IX8FoKD6Gjha0pePoBrSqQ,"211 S Highland Ave
Shadyside
Pittsburgh, PA 15206",{},True,"[u'Local Services', u'Dry Cleaning & Laundry', u'Shoe Repair']",Pittsburgh,9,Shadyside Valet,[u'Shadyside'],-79.9246736,PA,3.0,40.458548,"{u'Accepts Credit Cards': True, u'Price Range': 2, u'Wi-Fi': u'no', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}}",business
159,FZ67NZD-_aou82e-7TT_nA,"5914 Station Street
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'19:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'19:00', u'open': u'08:00'}, u'Friday': {u'close': u'19:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'19:00', u'open': u'08:00'}, u'Thursday': {u'close': u'19:00', u'open': u'08:00'}, u'Saturday': {u'close': u'18:00', u'open': u'08:00'}}",True,"[u'Auto Repair', u'Oil Change Stations', u'Tires', u'Automotive']",Pittsburgh,7,Midas,[u'East Liberty'],-79.9248088,PA,3.5,40.4640348,{},business
160,56eSsdwPI7t6c0t312VqLg,"400 Hastings St
Point Breeze
Pittsburgh, PA 15206",{},True,"[u'Home Services', u'Real Estate', u'Apartments']",Pittsburgh,4,Motheral,[u'Point Breeze'],-79.9142223,PA,3.5,40.4501457,{},business
161,B9C6j80ob0f1pwi1Cnnd1Q,"217 S Highland Ave
Shadyside
Pittsburgh, PA 15206","{u'Monday': {u'close': u'01:00', u'open': u'10:00'}, u'Tuesday': {u'close': u'01:00', u'open': u'10:00'}, u'Friday': {u'close': u'02:00', u'open': u'10:00'}, u'Wednesday': {u'close': u'01:00', u'open': u'10:00'}, u'Thursday': {u'close': u'01:00', u'open': u'10:00'}, u'Sunday': {u'close': u'01:00', u'open': u'10:00'}, u'Saturday': {u'close': u'02:00', u'open': u'10:00'}}",True,"[u'Pizza', u'Restaurants']",Pittsburgh,29,Pizza Parma,[u'Shadyside'],-79.9251182,PA,3.0,40.4582251,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'quiet', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': True, u'valet': False}, u'Good For Groups': True, u'Delivery': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
162,OWNkVvDfREC1_6S3jS-7Ug,"5917 Penn Ave
East Liberty
Pittsburgh, PA 15206",{},True,"[u'Optometrists', u'Health & Medical']",Pittsburgh,3,Family Vision Care,[u'East Liberty'],-79.9261123,PA,4.5,40.4620419,{u'By Appointment Only': True},business
163,gZEUfwSZDuVtLDWl96kiFA,"250 S Highland Ave
Shadyside
Pittsburgh, PA 15206",{},True,"[u'Local Services', u'Dry Cleaning & Laundry']",Pittsburgh,4,Econowash Laundry,[u'Shadyside'],-79.9252009,PA,3.0,40.4572909,"{u'Accepts Credit Cards': False, u'Price Range': 2, u'Wi-Fi': u'no', u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
164,wfCLz9-aeShbPB7CaTY-qQ,"5880 Centre Ave
Shadyside
Pittsburgh, PA 15206","{u'Monday': {u'close': u'22:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'22:00', u'open': u'08:00'}, u'Friday': {u'close': u'22:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'22:00', u'open': u'08:00'}, u'Thursday': {u'close': u'22:00', u'open': u'08:00'}, u'Sunday': {u'close': u'22:00', u'open': u'08:00'}, u'Saturday': {u'close': u'22:00', u'open': u'08:00'}}",True,"[u'Food', u'Specialty Food', u'Grocery']",Pittsburgh,106,Whole Foods Market,[u'Shadyside'],-79.9288301986,PA,3.5,40.4585106475,"{u'Price Range': 3, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': True, u'valet': False}}",business
165,kDtr03NIjERTqpdfVRCXWg,"1012 Washington Blvd
Larimer
Pittsburgh, PA 15206",{},True,"[u'Event Planning & Services', u'Party & Event Planning']",Pittsburgh,3,Prop Shop,"[u'Larimer', u'Lincoln']",-79.9057874,PA,5.0,40.4635585,{u'Accepts Credit Cards': True},business
166,PaD_6AJMbLt84QU8T6ymow,"52 Penn Cir W
East Liberty
Pittsburgh, PA 15206","{u'Monday': {u'close': u'17:00', u'open': u'07:30'}, u'Tuesday': {u'close': u'17:00', u'open': u'07:30'}, u'Friday': {u'close': u'17:00', u'open': u'07:30'}, u'Wednesday': {u'close': u'17:00', u'open': u'07:30'}, u'Thursday': {u'close': u'18:00', u'open': u'07:30'}, u'Saturday': {u'close': u'11:00', u'open': u'08:00'}}",True,"[u'Transmission Repair', u'Automotive']",Pittsburgh,17,Aamco Transmissions,[u'East Liberty'],-79.9286788626,PA,4.5,40.4608794683,{},business
167,XhVqPwnKEFa6QuU-NNb2ag,"272 Shady Ave
Shadyside
Pittsburgh, PA 15206","{u'Monday': {u'close': u'17:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'08:00'}, u'Friday': {u'close': u'17:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'08:00'}, u'Thursday': {u'close': u'17:00', u'open': u'08:00'}, u'Saturday': {u'close': u'17:00', u'open': u'08:00'}}",True,"[u'Home Services', u'Real Estate', u'Apartments']",Pittsburgh,7,Franklin West,[u'Shadyside'],-79.9225533,PA,2.0,40.4572797,{},business
168,0sSHuXYIuJ5iy8eSCAq4gg,"6032 Stevenson Pl
Shadyside
Pittsburgh, PA 15206",{},False,"[u'Active Life', u'Tennis']",Pittsburgh,3,Pittsburgh Indoor Tennis Club,[u'Shadyside'],-79.923615,PA,4.5,40.459676,{u'Good for Kids': True},business
169,XC9blQA9Mk4w7oKVJ0nJXw,"200 S Highland Ave
Shadyside
Pittsburgh, PA 15206","{u'Monday': {u'close': u'20:00', u'open': u'12:00'}, u'Tuesday': {u'close': u'20:00', u'open': u'12:00'}, u'Friday': {u'close': u'20:00', u'open': u'12:00'}, u'Wednesday': {u'close': u'20:00', u'open': u'12:00'}, u'Thursday': {u'close': u'20:00', u'open': u'12:00'}, u'Saturday': {u'close': u'20:00', u'open': u'12:00'}}",True,"[u""Women's Clothing"", u""Men's Clothing"", u'Fashion', u'Shopping']",Pittsburgh,3,Time Bomb Spot,[u'Shadyside'],-79.9254048,PA,4.5,40.4587171,"{u'Price Range': 2, u'Accepts Credit Cards': True, u'Wheelchair Accessible': True, u'Parking': {u'garage': False, u'street': False, u'validated': False, u'lot': False, u'valet': False}}",business
170,tvXTHj9V5sgRoeVJW_FiTg,"5700 Centre Ave
Shadyside
Pittsburgh, PA 15206",{},False,"[u'Chinese', u'Restaurants']",Pittsburgh,12,Jimmy Tsang's Chinese Restaurant,[u'Shadyside'],-79.9334864,PA,3.0,40.4571291,"{u'Take-out': True, u'Price Range': 2, u'Outdoor Seating': False, u'Takes Reservations': True, u'Good For Groups': True, u'Delivery': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Attire': u'casual', u'Waiter Service': True, u'Accepts Credit Cards': True, u'Good for Kids': True, u'Alcohol': u'full_bar', u'Wheelchair Accessible': True}",business
171,wK3Bxrjd4pfwhxlVkKawpw,"401 Shady Ave Ste A101
Shadyside
Pittsburgh, PA 15206",{},True,"[u'Home Services', u'Real Estate', u'Apartments']",Pittsburgh,3,Kamin Realty,[u'Shadyside'],-79.9212929,PA,1.0,40.4552551,{u'Accepts Credit Cards': False},business
172,2SwC8wqpZC4B9iFVTgYT9A,"229 S Highland Ave
Shadyside
Pittsburgh, PA 15206","{u'Monday': {u'close': u'22:00', u'open': u'11:30'}, u'Tuesday': {u'close': u'22:00', u'open': u'11:30'}, u'Friday': {u'close': u'23:00', u'open': u'11:30'}, u'Wednesday': {u'close': u'22:00', u'open': u'11:30'}, u'Thursday': {u'close': u'22:00', u'open': u'11:30'}, u'Sunday': {u'close': u'21:00', u'open': u'11:00'}, u'Saturday': {u'close': u'23:00', u'open': u'11:30'}}",True,"[u'Bars', u'Mediterranean', u'Wine Bars', u'Nightlife', u'Restaurants', u'Diners']",Pittsburgh,251,Casbah,[u'Shadyside'],-79.924797,PA,4.0,40.458138,"{u'Alcohol': u'full_bar', u'Noise Level': u'average', u'Music': {u'dj': False, u'background_music': False, u'jukebox': False, u'live': False, u'video': False, u'karaoke': False}, u'Attire': u'dressy', u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': True, u'upscale': False, u'casual': False}, u'Good for Kids': False, u'Price Range': 3, u'Good For Dancing': False, u'Delivery': False, u'Dogs Allowed': False, u'Coat Check': True, u'Smoking': u'no', u'Accepts Credit Cards': True, u'BYOB/Corkage': u'yes_free', u'Take-out': True, u'Corkage': False, u'Happy Hour': True, u'Wheelchair Accessible': True, u'Outdoor Seating': True, u'Takes Reservations': True, u'Waiter Service': True, u'Wi-Fi': u'free', u'Caters': True, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': False, u'dinner': True, u'breakfast': False, u'brunch': False}, u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': True}, u'Has TV': False, u'Good For Groups': True}",business
173,QD-tOlwW0A06L-e0OUuEMA,"431 Shady Ave
Shadyside
Pittsburgh, PA 15206",{},True,"[u'Real Estate Services', u'Property Management', u'Home Services', u'Real Estate']",Pittsburgh,4,Herbert Halsband Real Estate,[u'Shadyside'],-79.9216873,PA,4.0,40.4550272,{u'Accepts Credit Cards': False},business
174,PzG0XmAmtXFs6Fdnubf41g,"5430 Penn Ave
Bloomfield
Pittsburgh, PA 15206","{u'Monday': {u'close': u'17:00', u'open': u'08:00'}, u'Tuesday': {u'close': u'17:00', u'open': u'08:00'}, u'Friday': {u'close': u'22:00', u'open': u'08:00'}, u'Wednesday': {u'close': u'17:00', u'open': u'08:00'}, u'Thursday': {u'close': u'17:00', u'open': u'08:00'}, u'Sunday': {u'close': u'16:00', u'open': u'09:00'}, u'Saturday': {u'close': u'16:00', u'open': u'09:00'}}",False,"[u'Food', u'Coffee & Tea', u'Vegetarian', u'Restaurants']",Pittsburgh,146,Quiet Storm Vegetarian & Vegan Cafe,[u'Bloomfield'],-79.935388,PA,4.0,40.464485,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 1, u'Outdoor Seating': False, u'Caters': True, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Alcohol': u'none', u'Good For Groups': True, u'Delivery': False, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': False, u'lunch': True, u'dinner': False, u'breakfast': True, u'brunch': True}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'touristy': False, u'hipster': True, u'divey': False, u'classy': False, u'trendy': False, u'upscale': False, u'casual': False}, u'Waiter Service': True, u'Wi-Fi': u'free', u'Good for Kids': True, u'BYOB/Corkage': u'yes_corkage', u'Wheelchair Accessible': True}",business
175,lHP5STO7aomlEQixH8m1aA,"258 S Highland Ave
Shadyside
Pittsburgh, PA 15206","{u'Monday': {u'close': u'00:00', u'open': u'11:00'}, u'Tuesday': {u'close': u'00:00', u'open': u'11:00'}, u'Friday': {u'close': u'01:00', u'open': u'11:00'}, u'Wednesday': {u'close': u'00:00', u'open': u'11:00'}, u'Thursday': {u'close': u'02:00', u'open': u'11:00'}, u'Sunday': {u'close': u'00:00', u'open': u'11:00'}, u'Saturday': {u'close': u'00:00', u'open': u'11:00'}}",True,"[u'Pizza', u'Restaurants']",Pittsburgh,60,Pizza Perfectta,[u'Shadyside'],-79.9253542,PA,4.0,40.4572561,"{u'Take-out': True, u'Accepts Credit Cards': True, u'Price Range': 2, u'Outdoor Seating': False, u'Caters': False, u'Noise Level': u'average', u'Parking': {u'garage': False, u'street': True, u'validated': False, u'lot': False, u'valet': False}, u'Good For Groups': False, u'Delivery': True, u'Attire': u'casual', u'Has TV': False, u'Good For': {u'dessert': False, u'latenight': True, u'lunch': False, u'dinner': True, u'brunch': False, u'breakfast': False}, u'Takes Reservations': False, u'Ambience': {u'romantic': False, u'intimate': False, u'classy': False, u'hipster': False, u'divey': False, u'touristy': False, u'trendy': False, u'upscale': False, u'casual': True}, u'Waiter Service': False, u'Wi-Fi': u'no', u'Good for Kids': True, u'Alcohol': u'none', u'Wheelchair Accessible': True}",business
